<--------------------------Output of CSP with ABC------------------------>

	Instance	Best cost	Average cost	Deviation			nInstance
	att532	22676.28432000001	19954.093082666666	2722.1912373333435	30
	att532	22199.02559999999	19974.205585333337	2224.820014666653	30
	att532	23344.4448	19581.375893333337	3763.0689066666637	30
	att532	22469.34132000001	19644.201996	2825.1393240000107	30
	att532	23251.261559999995	19467.452965333334	3783.8085946666615	30
	att532	23045.306919999985	19417.13579066667	3628.1711293333137	30
	att532	23061.732479999995	20148.18406533333	2913.548414666664	30
	att532	23736.363840000005	19660.24358266667	4076.1202573333358	30
	att532	23542.585999999992	20445.35913333333	3097.2268666666605	30
	att532	23303.761399999992	20074.253917333335	3229.507482666657	30
	att532	23529.197680000012	19389.299113333334	4139.898566666678	30
	att532	23684.57627999999	19742.909356	3941.66692399999	30
	att532	24429.174080000004	20132.09644266667	4297.077637333336	30
	att532	23011.050239999997	19683.74643466667	3327.3038053333257	30
